time,returns,cp_prob,detected_50,detected_75
326,-0.010118990314324443,0.7475360044152203,1,0
327,-0.001836205127634742,0.538862901456757,1,0
328,-0.004010646546978459,0.6141878273151954,1,0
329,0.0001448843058741539,0.483252530034331,0,0
330,-0.0052098303373705,0.6598448576529296,1,0
331,0.022311269035858474,0.07105704232863302,0,0
332,0.015680549362115718,0.5034080474873843,1,0
333,-0.002388338124063261,0.38950152066086197,0,0
334,0.0034825485008864914,0.3684441676341187,0,0
335,-0.013264476702400862,0.7315314038720206,1,0
336,0.006913346905600567,0.34882608576759044,0,0
337,0.006264625675443054,0.36024983764481555,0,0
338,0.007003154577548594,0.3912875505255768,0,0
339,0.0006420296535615973,0.33454473876473834,0,0
340,0.009763497684837294,0.5176678976213783,1,0
341,-0.0013186000446111404,0.3601749503980371,0,0
342,-0.0017202350901853551,0.3925111793286061,0,0
343,-0.00024773032447378144,0.41013651366952925,0,0
344,0.0003654822375708529,0.41282809637639667,0,0
345,-0.0036608473027110754,0.41639193939351044,0,0
346,0.00980527231049388,0.559894643688483,1,0
347,-0.005383432433858088,0.36127398347746054,0,0
348,-0.013433574286594446,0.38982369342925505,0,0
349,-0.004312443003735379,0.38348876082018135,0,0
350,-0.010492731185019958,0.46753606920381324,0,0
351,-0.013892935245462978,0.6212977995581124,1,0
352,0.004890408460785692,0.4114675725100632,0,0
353,-0.0007098091922376855,0.5138582481354804,1,0
354,0.0012613010759201899,0.4819077120264574,0,0
355,0.003031976730581849,0.44797859930119527,0,0
356,-0.007319298811878321,0.5503011775440136,1,0
357,0.0004289265597707005,0.5464105598872181,1,0
358,0.0037910540370413694,0.4555138180942292,0,0
359,0.017078596037981425,0.071466767868346,0,0
360,-0.007384045793549129,0.5702450241177214,1,0
361,-0.015143166016128726,0.7469647831820939,1,0
362,0.0027470106573182444,0.37858571620111936,0,0
363,-0.00081908731236472,0.46206585663466937,0,0
364,-0.004996580546281814,0.5664769564859516,1,0
365,-0.005100602509701547,0.5751006121095772,1,0
366,-0.014987583357920494,0.852753565617541,1,1
367,0.005104173360476469,0.24943892852577343,0,0
368,0.0009152589367890489,0.379329856993653,0,0
369,0.005268492120478974,0.32027650435791816,0,0
370,-0.006345354334503214,0.5927278951668986,1,0
371,0.00575633597544242,0.3552916809518931,0,0
372,-0.012244144680697138,0.6118966190537651,1,0
373,0.004704129432574847,0.382941174988958,0,0
374,0.002352407018225916,0.42620408665961146,0,0
375,-0.0054398368524050025,0.5514279455633104,1,0
376,-0.01191548323245472,0.7160833325982837,1,0
377,0.006963951787478132,0.32908941695823535,0,0
378,0.008662640163024891,0.3464675206459405,0,0
379,0.005239483821661056,0.3649635708758102,0,0
380,0.010074436395986921,0.2715114472743576,0,0
381,-0.0016394091168610964,0.48484886970770164,0,0
382,-0.005788085735638381,0.5445494408241498,1,0
383,0.014787574477251719,0.31504729884409305,0,0
384,-0.0008840698168037922,0.46180020491667334,0,0
385,-0.00248125449610477,0.46984238490571045,0,0
386,-0.0027505145415170898,0.47073896607513643,0,0
387,-0.007972057082650235,0.4206908313460439,0,0
388,-0.013157248832563764,0.4768281387499722,0,0
389,-0.000550638125440964,0.47418246853815976,0,0
390,-0.0016667683318417825,0.493789504424449,0,0
391,-0.005320522649249114,0.5257567382414066,1,0
392,0.0028891828452206033,0.4454414006148393,0,0
393,-0.0017586818998590074,0.5355199878119813,1,0
394,-0.00038178306241421736,0.5364018872879585,1,0
395,-0.0003557348089102993,0.537734134343773,1,0
396,-0.006214083310492528,0.5542872457065887,1,0
397,-0.009511648910881446,0.4799245038089536,0,0
398,-0.0010005513850198555,0.5776645840808805,1,0
399,-0.0006861002797055742,0.6050993122961484,1,0
400,-0.017180755613502657,0.4786417639598768,0,0
401,0.0007115339956017649,0.4938537822728512,0,0
402,-0.002842385309810409,0.6412695840367938,1,0
403,0.01199061340893641,0.06446166438732982,0,0
404,0.008135823920397066,0.11103046772292859,0,0
405,0.0003439388577189606,0.5306451211410206,1,0
406,-0.00426208539924994,0.6615162561633394,1,0
407,0.003602950307069902,0.3835765161961095,0,0
408,-0.00238272107324056,0.617306257084837,1,0
409,-0.0037991831979945112,0.6661770492641207,1,0
410,0.005877712303776099,0.352338376322462,0,0
411,0.014703553848148776,0.0982379778609987,0,0
412,0.0027556504411806407,0.5156612667788594,1,0
413,0.011020674723494911,0.3946346634249178,0,0
414,0.008166188452943401,0.4961650821930559,0,0
415,0.013544810710214936,0.582010638342345,1,0
416,-0.002884936677442669,0.4111909845379982,0,0
417,-0.006018681761840416,0.38363230587993136,0,0
418,0.005811085430042116,0.5517215723987141,1,0
419,-0.004497185695777218,0.3689871740418413,0,0
420,-0.013517121235181959,0.35324219529896234,0,0
421,0.006497480422063347,0.5965966280986353,1,0
422,-0.003830599628661743,0.369135340339469,0,0
423,-0.014280803391288094,0.24351253181892588,0,0
424,-0.029860435757366334,0.9872885974412278,1,1
425,0.01380835244366937,0.6352806922667487,1,0
426,-0.005639631026662949,0.3702505891274744,0,0
427,0.018739129450384612,0.9138877052301895,1,1
428,0.021633887378803496,0.9827903181473086,1,1
429,0.00381381214513929,0.2652411811391236,0,0
430,0.01711237087613061,0.9218178653743686,1,1
431,0.011820663316692097,0.6468385464877435,1,0
432,0.0005325845500225786,0.21661846613139932,0,0
433,0.006887622743369081,0.35332320304906695,0,0
434,-0.0022988563225335625,0.22175036716462848,0,0
435,-0.010506619691837858,0.4794174779110385,0,0
436,0.01330122054125063,0.6730373139787423,1,0
437,0.0005160537015963428,0.21781325560434078,0,0
438,-0.003261161136716398,0.23525706789935902,0,0
439,0.002775954780862734,0.23693647965585124,0,0
440,0.005980767481664497,0.30962566052780716,0,0
441,-0.0050660621431216305,0.2592165437784124,0,0
442,0.0030115808520972333,0.25910077870256604,0,0
443,-0.01051006927623568,0.45441086828175725,0,0
444,-0.004791186261444818,0.2604113724102118,0,0
445,0.036017774287473,0.9999947436036525,1,1
446,-0.013192446435947233,0.4159949135501079,0,0
447,0.0037378745371420474,0.28873589416961143,0,0
448,0.01406067486074218,0.8136940138987996,1,1
449,-0.0008871413054557623,0.2617451831541517,0,0
450,-0.0031132122336793217,0.26010305476984324,0,0
451,-0.00892266016521108,0.3928895766132855,0,0
452,0.003518143659625131,0.33116126718409034,0,0
453,-0.006632580882838512,0.3696514492661549,0,0
454,0.008413184462099987,0.4312632966960583,0,0
